passage_id,doc_id,title,passage_text,url
passage_000085,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 9 - Thuế suất. Khoản 2, điểm m: Dịch vụ khoa học, công nghệ theo quy định của Luật Khoa học và công nghệ",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000086,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 9 - Thuế suất. Khoản 2, điểm n: Bán, cho thuê, cho thuê mua nhà ở xã hội theo quy định của Luật Nhà ở",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000087,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 9 - Thuế suất. Khoản 3: Mức thuế suất 10% áp dụng đối với hàng hóa, dịch vụ không quy định tại khoản 1 và khoản 2 Điều này, bao gồm cả dịch vụ được các nhà cung cấp nước ngoài không có cơ sở thường trú tại Việt Nam cung cấp cho tổ chức, cá nhân tại Việt Nam qua kênh thương mại điện tử và các nền tảng số",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000088,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 9 - Thuế suất. Khoản 4: Cơ sở kinh doanh nhiều loại hàng hóa, dịch vụ có mức thuế suất thuế giá trị gia tăng khác nhau (bao gồm cả đối tượng không chịu thuế giá trị gia tăng) phải khai thuế giá trị gia tăng theo từng mức thuế suất quy định đối với từng loại hàng hóa, dịch vụ; nếu cơ sở kinh doanh không xác định theo từng mức thuế suất thì phải tính và nộp thuế theo mức thuế suất cao nhất của hàng hóa, dịch vụ mà cơ sở sản xuất, kinh doanh",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000089,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 9 - Thuế suất. Khoản 5: Phế phẩm, phụ phẩm, phế liệu được thu hồi trong quá trình sản xuất thì áp dụng mức thuế suất của mặt hàng phế phẩm, phụ phẩm, phế liệu đó",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000090,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,Chương II - Căn cứ và phương pháp tính thuế. Điều 10 - Phương pháp tính thuế: Phương pháp tính thuế giá trị gia tăng gồm phương pháp khấu trừ thuế và phương pháp tính trực tiếp,https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000091,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 11 - Phương pháp khấu trừ thuế. Khoản 1, điểm a: Số thuế giá trị gia tăng phải nộp theo phương pháp khấu trừ thuế bằng số thuế giá trị gia tăng đầu ra trừ số thuế giá trị gia tăng đầu vào được khấu trừ",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000092,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 11 - Phương pháp khấu trừ thuế. Khoản 1, điểm b: Số thuế giá trị gia tăng đầu ra bằng tổng số thuế giá trị gia tăng của hàng hóa, dịch vụ bán ra ghi trên hóa đơn giá trị gia tăng. Thuế giá trị gia tăng của hàng hóa, dịch vụ bán ra ghi trên hóa đơn giá trị gia tăng bằng giá tính thuế của hàng hóa, dịch vụ chịu thuế bán ra nhân với thuế suất thuế giá trị gia tăng của hàng hóa, dịch vụ đó. Trường hợp sử dụng hóa đơn ghi giá thanh toán là giá đã có thuế giá trị gia tăng thì thuế giá trị gia tăng đầu ra được xác định bằng giá thanh toán trừ giá tính thuế giá trị gia tăng xác định theo quy định tại điểm k khoản 1 Điều 7 của Luật này",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000093,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 11 - Phương pháp khấu trừ thuế. Khoản 1, điểm c: Số thuế giá trị gia tăng đầu vào được khấu trừ bằng tổng số thuế giá trị gia tăng ghi trên hóa đơn giá trị gia tăng mua hàng hóa, dịch vụ, chứng từ nộp thuế giá trị gia tăng của hàng hóa nhập khẩu hoặc chứng từ nộp thuế đối với trường hợp mua dịch vụ quy định tại khoản 3, khoản 4 Điều 4 của Luật này và đáp ứng điều kiện quy định tại Điều 14 của Luật này",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000094,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 11 - Phương pháp khấu trừ thuế. Khoản 2, điểm a: Cơ sở kinh doanh có doanh thu hằng năm từ bán hàng hóa, cung cấp dịch vụ từ 01 tỷ đồng trở lên, trừ hộ, cá nhân sản xuất, kinh doanh",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000095,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 11 - Phương pháp khấu trừ thuế. Khoản 2, điểm b: Cơ sở kinh doanh tự nguyện áp dụng phương pháp khấu trừ thuế, trừ hộ, cá nhân sản xuất, kinh doanh",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000096,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 11 - Phương pháp khấu trừ thuế. Khoản 2, điểm c: Tổ chức, cá nhân nước ngoài cung cấp hàng hóa, dịch vụ để tiến hành hoạt động tìm kiếm thăm dò, phát triển mỏ dầu khí và khai thác dầu khí nộp thuế theo phương pháp khấu trừ thuế do bên Việt Nam kê khai, khấu trừ, nộp thay",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000097,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 12 - Phương pháp tính trực tiếp. Khoản 1: Số thuế giá trị gia tăng phải nộp theo phương pháp tính trực tiếp trên giá trị gia tăng bằng giá trị gia tăng nhân với thuế suất thuế giá trị gia tăng áp dụng đối với hoạt động mua, bán, chế tác vàng, bạc, đá quý. Giá trị gia tăng của hoạt động mua, bán, chế tác vàng, bạc, đá quý được xác định bằng giá thanh toán của vàng, bạc, đá quý bán ra trừ giá thanh toán của vàng, bạc, đá quý mua vào tương ứng. Trường hợp cơ sở kinh doanh có hoạt động mua, bán, chế tác vàng, bạc, đá quý thì cơ sở kinh doanh phải hạch toán riêng hoạt động này để nộp thuế theo phương pháp tính trực tiếp trên giá trị gia tăng",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000098,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 12 - Phương pháp tính trực tiếp. Khoản 2, điểm a.1: Doanh nghiệp, hợp tác xã, liên hiệp hợp tác xã có doanh thu hằng năm dưới mức ngưỡng doanh thu 01 tỷ đồng, trừ trường hợp tự nguyện áp dụng phương pháp khấu trừ thuế quy định tại khoản 2 Điều 11 của Luật này",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000099,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 12 - Phương pháp tính trực tiếp. Khoản 2, điểm a.2: Hộ, cá nhân sản xuất, kinh doanh, trừ trường hợp quy định tại khoản 3 Điều này",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000100,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 12 - Phương pháp tính trực tiếp. Khoản 2, điểm a.3: Tổ chức nước ngoài không có cơ sở thường trú tại Việt Nam, cá nhân ở nước ngoài là đối tượng không cư trú tại Việt Nam có doanh thu phát sinh tại Việt Nam chưa thực hiện đầy đủ chế độ kế toán, hóa đơn, chứng từ, không bao gồm các nhà cung cấp nước ngoài quy định tại khoản 4 Điều 4 của Luật này",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000101,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 12 - Phương pháp tính trực tiếp. Khoản 2, điểm a.4: Tổ chức khác, trừ trường hợp nộp thuế theo phương pháp khấu trừ thuế quy định tại khoản 2 Điều 11 của Luật này",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000102,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 12 - Phương pháp tính trực tiếp. Khoản 2, điểm b.1: Phân phối, cung cấp hàng hóa: 1%",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000103,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 12 - Phương pháp tính trực tiếp. Khoản 2, điểm b.2: Dịch vụ, xây dựng không bao thầu nguyên vật liệu: 5%",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000104,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 12 - Phương pháp tính trực tiếp. Khoản 2, điểm b.3: Sản xuất, vận tải, dịch vụ có gắn với hàng hóa, xây dựng có bao thầu nguyên vật liệu: 3%",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000105,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 12 - Phương pháp tính trực tiếp. Khoản 2, điểm b.4: Hoạt động kinh doanh khác: 2%",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000106,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương II - Căn cứ và phương pháp tính thuế. Điều 12 - Phương pháp tính trực tiếp. Khoản 2, điểm c: Doanh thu để tính thuế giá trị gia tăng là tổng số tiền bán hàng hóa, dịch vụ ghi trên hóa đơn bán hàng, bao gồm các khoản phụ thu và phí thu thêm mà cơ sở kinh doanh được hưởng",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000107,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 13 - Các hành vi bị nghiêm cấm trong khấu trừ, hoàn thuế. Khoản 1: Mua, cho, bán, tổ chức quảng cáo, môi giới mua, bán hóa đơn",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000108,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 13 - Các hành vi bị nghiêm cấm trong khấu trừ, hoàn thuế. Khoản 2: Tạo lập giao dịch mua, bán hàng hóa, cung cấp dịch vụ không có thật hoặc giao dịch không đúng quy định của pháp luật",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000109,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 13 - Các hành vi bị nghiêm cấm trong khấu trừ, hoàn thuế. Khoản 3: Lập hóa đơn bán hàng hóa, cung cấp dịch vụ trong thời gian tạm ngừng hoạt động kinh doanh, trừ trường hợp lập hóa đơn giao cho khách hàng để thực hiện các hợp đồng đã ký trước ngày thông báo tạm ngừng kinh doanh",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000110,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 13 - Các hành vi bị nghiêm cấm trong khấu trừ, hoàn thuế. Khoản 4: Sử dụng hóa đơn, chứng từ không hợp pháp, sử dụng không hợp pháp hóa đơn, chứng từ theo quy định của Chính phủ",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000111,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 13 - Các hành vi bị nghiêm cấm trong khấu trừ, hoàn thuế. Khoản 5: Không chuyển dữ liệu hóa đơn điện tử về cơ quan thuế theo quy định",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000112,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 13 - Các hành vi bị nghiêm cấm trong khấu trừ, hoàn thuế. Khoản 6: Làm sai lệch, sử dụng sai mục đích, truy cập trái phép, phá hủy hệ thống thông tin về hóa đơn, chứng từ",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000113,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 13 - Các hành vi bị nghiêm cấm trong khấu trừ, hoàn thuế. Khoản 7: Đưa, nhận, môi giới hối lộ hoặc thực hiện các hành vi khác liên quan đến hóa đơn, chứng từ để được khấu trừ thuế, hoàn thuế, chiếm đoạt tiền thuế, trốn thuế giá trị gia tăng",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000114,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 13 - Các hành vi bị nghiêm cấm trong khấu trừ, hoàn thuế. Khoản 8: Thông đồng, bao che; móc nối giữa công chức quản lý thuế, cơ quan quản lý thuế và cơ sở kinh doanh, người nhập khẩu, giữa các cơ sở kinh doanh, người nhập khẩu trong việc sử dụng hóa đơn, chứng từ không hợp pháp, sử dụng không hợp pháp hóa đơn, chứng từ để được khấu trừ thuế, hoàn thuế, chiếm đoạt tiền thuế, trốn thuế giá trị gia tăng",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000115,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 14 - Khấu trừ thuế giá trị gia tăng đầu vào. Khoản 1, điểm a: Thuế giá trị gia tăng đầu vào của hàng hóa, dịch vụ sử dụng cho sản xuất, kinh doanh hàng hóa, dịch vụ chịu thuế giá trị gia tăng được khấu trừ toàn bộ, kể cả thuế giá trị gia tăng đầu vào không được bồi thường của hàng hóa, dịch vụ chịu thuế giá trị gia tăng bị tổn thất, hàng hóa bị hao hụt tự nhiên do tính chất lý hóa trong quá trình vận chuyển",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000116,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 14 - Khấu trừ thuế giá trị gia tăng đầu vào. Khoản 1, điểm b: Thuế giá trị gia tăng đầu vào của hàng hóa, dịch vụ sử dụng đồng thời cho sản xuất, kinh doanh hàng hóa, dịch vụ chịu thuế và không chịu thuế thì chỉ được khấu trừ số thuế giá trị gia tăng đầu vào của hàng hóa, dịch vụ sử dụng cho sản xuất, kinh doanh hàng hóa, dịch vụ chịu thuế giá trị gia tăng. Cơ sở kinh doanh phải hạch toán riêng thuế giá trị gia tăng đầu vào được khấu trừ và không được khấu trừ; trường hợp không hạch toán riêng được thì số thuế giá trị gia tăng đầu vào được khấu trừ tính theo tỷ lệ % giữa doanh thu của hàng hóa, dịch vụ chịu thuế giá trị gia tăng so với tổng doanh thu hàng hóa, dịch vụ bán ra",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000117,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 14 - Khấu trừ thuế giá trị gia tăng đầu vào. Khoản 1, điểm c: Thuế giá trị gia tăng đầu vào của hàng hóa, dịch vụ bán cho tổ chức, cá nhân sử dụng vốn viện trợ nhân đạo, viện trợ không hoàn lại được khấu trừ toàn bộ",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000118,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 14 - Khấu trừ thuế giá trị gia tăng đầu vào. Khoản 1, điểm d: Thuế giá trị gia tăng đầu vào của hàng hóa, dịch vụ sử dụng cho hoạt động tìm kiếm thăm dò, phát triển mỏ dầu khí được khấu trừ toàn bộ",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000119,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 14 - Khấu trừ thuế giá trị gia tăng đầu vào. Khoản 1, điểm đ: Thuế giá trị gia tăng đầu vào phát sinh trong tháng, quý nào được kê khai, khấu trừ khi xác định số thuế phải nộp của tháng, quý đó. Số thuế giá trị gia tăng đầu vào chưa được khấu trừ hết trong tháng, quý thì được khấu trừ vào tháng, quý tiếp theo. Trường hợp cơ sở kinh doanh phát hiện số thuế giá trị gia tăng đầu vào khi kê khai, khấu trừ bị sai, sót thì được khai thuế trước khi cơ quan thuế, cơ quan có thẩm quyền công bố quyết định kiểm tra thuế, thanh tra thuế như sau: Người nộp thuế thực hiện khai bổ sung vào tháng, quý phát sinh số thuế giá trị gia tăng đầu vào bị sai, sót nếu việc khai thuế vào tháng, quý phát sinh số thuế giá trị gia tăng đầu vào bị sai, sót làm tăng số thuế phải nộp hoặc giảm số thuế được hoàn; người nộp thuế phải nộp đủ số tiền thuế phải nộp tăng thêm hoặc bị thu hồi số tiền thuế đã được hoàn tương ứng và nộp tiền chậm nộp vào ngân sách nhà nước (nếu có). Người nộp thuế thực hiện khai vào tháng, quý phát hiện sai, sót nếu việc khai thuế vào tháng, quý phát sinh số thuế giá trị gia tăng đầu vào bị sai, sót làm giảm số tiền thuế phải nộp hoặc chỉ làm tăng hoặc giảm số thuế giá trị gia tăng còn được khấu trừ chuyển sang tháng, quý sau",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000120,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 14 - Khấu trừ thuế giá trị gia tăng đầu vào. Khoản 1, điểm e: Đối với số thuế giá trị gia tăng đầu vào không được khấu trừ, cơ sở kinh doanh được tính vào chi phí để tính thuế thu nhập doanh nghiệp hoặc tính vào nguyên giá của tài sản cố định theo quy định của pháp luật về thuế thu nhập doanh nghiệp, trừ số thuế giá trị gia tăng của hàng hóa, dịch vụ mua vào không có chứng từ thanh toán không dùng tiền mặt theo quy định của Chính phủ",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000121,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 14 - Khấu trừ thuế giá trị gia tăng đầu vào. Khoản 2, điểm a: Có hóa đơn giá trị gia tăng mua hàng hóa, dịch vụ hoặc chứng từ nộp thuế giá trị gia tăng ở khâu nhập khẩu hoặc chứng từ nộp thuế giá trị gia tăng thay cho phía nước ngoài quy định tại khoản 3 và khoản 4 Điều 4 của Luật này. Bộ trưởng Bộ Tài chính quy định chứng từ nộp thuế giá trị gia tăng thay cho phía nước ngoài",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000122,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 14 - Khấu trừ thuế giá trị gia tăng đầu vào. Khoản 2, điểm b: Có chứng từ thanh toán không dùng tiền mặt đối với hàng hóa, dịch vụ mua vào, trừ một số trường hợp đặc thù theo quy định của Chính phủ",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000123,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 14 - Khấu trừ thuế giá trị gia tăng đầu vào. Khoản 2, điểm c: Đối với hàng hóa, dịch vụ xuất khẩu, ngoài các điều kiện quy định tại điểm a và điểm b khoản này còn phải có: hợp đồng ký kết với bên nước ngoài về việc bán, gia công hàng hóa, cung cấp dịch vụ; hóa đơn bán hàng hóa, cung cấp dịch vụ; chứng từ thanh toán không dùng tiền mặt; tờ khai hải quan đối với hàng hóa xuất khẩu; phiếu đóng gói, vận đơn, chứng từ bảo hiểm hàng hóa (nếu có). Chính phủ quy định về điều kiện khấu trừ đối với trường hợp xuất khẩu hàng hóa qua sàn thương mại điện tử ở nước ngoài và một số trường hợp đặc thù khác",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000124,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 14 - Khấu trừ thuế giá trị gia tăng đầu vào. Khoản 3: Cơ sở kinh doanh không đáp ứng quy định về khấu trừ thuế tại khoản 1 và khoản 2 Điều này và các hóa đơn, chứng từ được lập từ các hành vi bị nghiêm cấm tại Luật này thì không được khấu trừ thuế giá trị gia tăng",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000125,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 15 - Hoàn thuế giá trị gia tăng. Khoản 1, điểm a: Cơ sở kinh doanh trong tháng, quý có hàng hóa, dịch vụ xuất khẩu nếu có số thuế giá trị gia tăng đầu vào chưa được khấu trừ hết từ 300 triệu đồng trở lên thì được hoàn thuế giá trị gia tăng theo tháng, quý, trừ trường hợp hàng hóa nhập khẩu sau đó xuất khẩu sang nước khác",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000126,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 15 - Hoàn thuế giá trị gia tăng. Khoản 2, điểm a: Cơ sở kinh doanh đã đăng ký nộp thuế giá trị gia tăng theo phương pháp khấu trừ thuế có dự án đầu tư (dự án đầu tư mới, dự án đầu tư mở rộng) theo quy định của pháp luật về đầu tư (bao gồm cả dự án đầu tư được chia thành nhiều giai đoạn đầu tư hoặc nhiều hạng mục đầu tư, trừ trường hợp dự án đầu tư không hình thành tài sản cố định của doanh nghiệp) đang trong giai đoạn đầu tư hoặc dự án tìm kiếm thăm dò, phát triển mỏ dầu khí đang trong giai đoạn đầu tư có số thuế giá trị gia tăng đầu vào phát sinh trong giai đoạn đầu tư mà chưa được hoàn thuế thì cơ sở kinh doanh thực hiện bù trừ với số thuế giá trị gia tăng phải nộp của hoạt động sản xuất, kinh doanh đang thực hiện (nếu có). Sau khi bù trừ nếu số thuế giá trị gia tăng đầu vào của dự án đầu tư chưa được khấu trừ hết từ 300 triệu đồng trở lên thì được hoàn thuế giá trị gia tăng. Trường hợp dự án đầu tư đã hoàn thành (bao gồm cả dự án đầu tư chia thành nhiều giai đoạn, hạng mục đầu tư có giai đoạn, hạng mục đầu tư đã hoàn thành) nhưng cơ sở kinh doanh chưa thực hiện hoàn thuế giá trị gia tăng phát sinh trong giai đoạn đầu tư (hạng mục đầu tư, giai đoạn đầu tư đã hoàn thành) thì cơ sở kinh doanh thực hiện nộp hồ sơ hoàn thuế giá trị gia tăng theo quy định trong thời hạn 01 năm kể từ ngày dự án đầu tư hoặc ngày giai đoạn đầu tư, hạng mục đầu tư hoàn thành. Ngày dự án đầu tư hoặc ngày giai đoạn, hạng mục đầu tư hoàn thành là ngày phát sinh doanh thu của dự án đầu tư hoặc ngày phát sinh doanh thu của giai đoạn, hạng mục đầu tư. Doanh thu quy định tại khoản này không bao gồm doanh thu phát sinh trong giai đoạn chạy thử, doanh thu hoạt động tài chính, thanh lý nguyên vật liệu của dự án đầu tư",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000127,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 15 - Hoàn thuế giá trị gia tăng. Khoản 2, điểm b.1: Dự án đầu tư của cơ sở kinh doanh không góp đủ số vốn điều lệ như đã đăng ký tại thời điểm nộp hồ sơ hoàn thuế; kinh doanh ngành, nghề đầu tư kinh doanh có điều kiện khi chưa đủ các điều kiện kinh doanh theo quy định của pháp luật về đầu tư hoặc không bảo đảm duy trì đủ điều kiện kinh doanh trong quá trình hoạt động, trừ dự án đầu tư trong giai đoạn đầu tư, theo quy định của pháp luật về đầu tư, pháp luật chuyên ngành chưa phải đề nghị cơ quan nhà nước có thẩm quyền cấp giấy kinh doanh ngành, nghề đầu tư kinh doanh có điều kiện, dự án đầu tư theo quy định của pháp luật về đầu tư, pháp luật chuyên ngành không phải có giấy kinh doanh ngành, nghề đầu tư kinh doanh có điều kiện",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000128,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 15 - Hoàn thuế giá trị gia tăng. Khoản 2, điểm b.2: Dự án đầu tư khai thác tài nguyên, khoáng sản (không bao gồm dự án tìm kiếm thăm dò, phát triển mỏ dầu khí quy định tại điểm a khoản này) và dự án đầu tư sản xuất sản phẩm là tài nguyên, khoáng sản khai thác đã chế biến thành sản phẩm khác quy định tại khoản 23 Điều 5 của Luật này",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
passage_000129,doc_000001,VBHN 12/VBHN-VPQH năm 2026 - Luật Thuế giá trị gia tăng,"Chương III - Khấu trừ, hoàn thuế. Điều 15 - Hoàn thuế giá trị gia tăng. Khoản 3: Cơ sở kinh doanh chỉ sản xuất hàng hóa, cung cấp dịch vụ chịu thuế suất thuế giá trị gia tăng 5% nếu có số thuế giá trị gia tăng đầu vào chưa được khấu trừ hết từ 300 triệu đồng trở lên sau 12 tháng liên tục hoặc 04 quý liên tục thì được hoàn thuế giá trị gia tăng; trường hợp cơ sở kinh doanh sản xuất hàng hóa, cung cấp dịch vụ chịu nhiều mức thuế suất thuế giá trị gia tăng thì được hoàn thuế theo tỷ lệ phân bổ do Chính phủ quy định",https://vanban.chinhphu.vn/?docid=216941&pageid=27160
